paperId,title,abstract,publicationYear,citations_within_3_years,citations_within_5_years,citationCount,referenceCount,venue,isOpenAccess,disclaimer,status,journal_name,publicationTypes,fieldsOfStudy,author_count,title_abstract_similarity
565cdbc1ae2c5425108d50ba16bd20d477e4ab3d,RETRACTED: Long Coding RNA XIST Contributes to Neuronal Apoptosis through the Downregulation of AKT Phosphorylation and Is Negatively Regulated by miR-494 in Rat Spinal Cord Injury,"Recent evidence has suggested that long non-coding RNAs (lncRNAs) may play a significant role in the pathogenesis of several neurological diseases, including spinal cord injury (SCI). However, little is known about the role of lncRNAs in SCI. The aim of the present study was to evaluate the potential functions of lncRNAs in SCI and to identify the underlying mechanisms of action. We firstly analyzed Gene Expression Omnibus (GEO) datasets to investigate aberrantly-expressed lncRNAs which might be involved in the pathogenesis of SCI. The long non-coding RNA X-inactive specific transcript (XIST) was found to be one of the most significantly upregulated lncRNAs in the GEO dataset analysis, and is associated with apoptosis. We, therefore, selected this as a candidate lncRNA and investigated its function. We found that knockdown of lncRNA-XIST by Lv-shRNA had a prominent protective effect on SCI recovery by suppressing apoptosis through reactivation of the PI3K/AKT signaling pathway in rat spinal cord tissue. In particular, our results suggested that lncRNA-XIST may act as a competitive endogenous RNA, effectively becoming a sink for miR-494, leading to derepression of its target gene, phosphatase and tensin homolog deleted on chromosome ten (PTEN). In addition, an inverse relationship between lncRNA-XIST and miR-494 was observed in spinal cord tissues of SCI rats. Further study demonstrated that antagomiR-494 could reverse the protective effects of lncRNA-XIST knockdown on SCI rats through blocking the PTEN/PI3K/AKT signaling pathway. These results suggested that lncRNA-XIST knockdown may play an important role in limiting neuronal apoptosis in rats following SCI, and that the observed protective effects of lncRNA-XIST knockdown might have been mediated by its regulation on the phosphorylation of AKT by competitively binding miR-494. These findings have revealed, for the first time, the importance of the XIST/miR-494/PTEN/AKT signaling axis in the pathogenesis of SCI and suggest that lncRNA-XIST may be a promising molecular target for SCI therapy.",2017.0,46,80,107,54,International Journal of Molecular Sciences,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5412318, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,International Journal of Molecular Sciences,JournalArticle,"Biology, Medicine",6,0.77898526
b7191f30be2acb40e36b018adb8bdcf56c876a25,Synchronous Seafloor Spreading and Subduction at the Paleo‐Convergent Margin of Semail and Arabia,"The Semail ophiolite is the largest and best‐exposed ophiolite, having preserved intact record of a precollision system related to Neotethyan Ocean closure. Breaking with the alternative models of ophiolite exhumation and emplacement, this paper builds on integrating the joined contribution of tectonic evolution of the continental margin in the premise of the ophiolite obduction. Connecting the along‐strike segmentation of the ophiolite recorded in the lithospheric flow structure, and recent high‐precision dating, results in a 3‐D model of evolution of the ophiolite and its continental margin during Jurassic‐Cretaceous time. Among the relevant characteristics newly accounted, (1) the contamination of the ophiolite by fluids and magmas of continental origin; (2) the discrimination of different types of metamorphics associated to the ophiolite, and conventionally classified metamorphic soles; (3) the instability of the Arabian margin during the Late Jurassic‐Cretaceous times; (4) the new precise ages relating to overlapping of spreading and detachment; and (5) the inferred vergence of Neotethyan closure during late Mesozoic are stressed. The complex stem revealed may relate to processes associated with spreading center subduction at ridge‐trench‐transform (RTT) triple junction, as documented along a convergent margin. The Semail ophiolite emplacement on the Arabia continental margin would result from a temporary Arabian platform‐directed subduction zone that consumed the southern Tethyan plate during Late Jurassic‐Cretaceous time.",2018.0,4,7,9,90,Tectonics,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1029/2018TC005099?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1029/2018TC005099, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",BRONZE,Tectonics,,Geology,2,0.7927257
62c2f8de927b8aa3f9e9d81065abc54e5bf8bbb7,Role of PCBM in the Suppression of Hysteresis in Perovskite Solar Cells,"The power conversion efficiency of inorganic–organic hybrid lead halide perovskite solar cells (PSCs) is approaching that of those made from single crystalline silicon; however, they still experience problems such as hysteresis and photo/electrical‐field‐induced degradation. Evidences consistently show that ionic migration is critical for these detrimental behaviors, but direct in‐situ studies are still lacking to elucidate the respective kinetics. Three different PSCs incorporating phenyl‐C61‐butyric acid methyl ester (PCBM) and a polymerized form (PPCBM) is fabricated to clarify the function of fullerenes towards ionic migration in perovskites: 1) single perovskite layer, 2) perovskite/PCBM bilayer, 3) perovskite/PPCBM bilayer, where the fullerene molecules are covalently linked to a polymer backbone impeding fullerene inter‐diffusion. By employing wide‐field photoluminescence imaging microscopy, the migration of iodine ions/vacancies under an external electrical field is studied. The polymerized PPCBM layer barely suppresses ionic migration, whereas PCBM readily does. Temperature‐dependent chronoamperometric measurements demonstrate the reduction of activation energy with the aid of PCBM and X‐ray photoemission spectroscopy (XPS) measurements show that PCBM molecules are viable to diffuse into the perovskite layer and passivate iodine related defects. This passivation significantly reduces iodine ions/vacancies, leading to a reduction of built‐in field modulation and interfacial barriers.",2020.0,66,108,115,62,Advanced Functional Materials,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1002/adfm.201908920?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/adfm.201908920, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",HYBRID,Advanced Functional Materials,,Materials Science,5,0.788046
5b8d88ed18f0b0e7a9adb5178e5fb77cb6500a39,Perpendicular Magnetic Anisotropy in Heusler Alloy Films and Their Magnetoresistive Junctions,"For the sustainable development of spintronic devices, a half-metallic ferromagnetic film needs to be developed as a spin source with exhibiting 100% spin polarisation at its Fermi level at room temperature. One of the most promising candidates for such a film is a Heusler-alloy film, which has already been proven to achieve the half-metallicity in the bulk region of the film. The Heusler alloys have predominantly cubic crystalline structures with small magnetocrystalline anisotropy. In order to use these alloys in perpendicularly magnetised devices, which are advantageous over in-plane devices due to their scalability, lattice distortion is required by introducing atomic substitution and interfacial lattice mismatch. In this review, recent development in perpendicularly-magnetised Heusler-alloy films is overviewed and their magnetoresistive junctions are discussed. Especially, focus is given to binary Heusler alloys by replacing the second element in the ternary Heusler alloys with the third one, e.g., MnGa and MnGe, and to interfacially-induced anisotropy by attaching oxides and metals with different lattice constants to the Heusler alloys. These alloys can improve the performance of spintronic devices with higher recording capacity.",2018.0,17,29,46,119,Materials,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5793603, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Materials,"Review, JournalArticle","Materials Science, Medicine",4,0.7245923
4c6544b4597c452a4e00670ccc04aecca312ee8b,4H-SiC Super-Junction JFET: Design and Experimental Demonstration,"The silicon carbide (SiC) super-junction JFET was designed, simulated and fabricated through trench-etching and sidewall-implantation technology, which avoids the expensive epi-regrowth process. The fabricated super-junction JFET achieves a breakdown voltage of 1000V with specific on-resistance of 1.3m<inline-formula> <tex-math notation=""LaTeX"">$\Omega ~\cdot \text {cm}^{{2}}$ </tex-math></inline-formula>. The threshold voltage (<inline-formula> <tex-math notation=""LaTeX"">${V}_{\text {th}}$ </tex-math></inline-formula>) is stable over a wide range of temperature with less than 0.2V shift from 25°C to 175°C. These results demonstrate that the trench-etching and sidewall-implantation technology is a promising option to fabricate SiC super-junction devices. These devices could have great potential for future power electronics.",2020.0,8,23,28,24,IEEE Electron Device Letters,False,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/LED.2020.2969683?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/LED.2020.2969683, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",,IEEE Electron Device Letters,,Materials Science,5,0.6313472
92657e5871fa4597671a7b29a728bc827038ad11,Electro-optic imaging enables efficient wide-field fluorescence lifetime microscopy,"Nanosecond temporal resolution enables new methods for wide-field imaging like time-of-flight, gated detection, and fluorescence lifetime. The optical efficiency of existing approaches, however, presents challenges for low-light applications common to fluorescence microscopy and single-molecule imaging. We demonstrate the use of Pockels cells for wide-field image gating with nanosecond temporal resolution and high photon collection efficiency. Two temporal frames are obtained by combining a Pockels cell with a pair of polarizing beam-splitters. We show multi-label fluorescence lifetime imaging microscopy (FLIM), single-molecule lifetime spectroscopy, and fast single-frame FLIM at the camera frame rate with 103–105 times higher throughput than single photon counting. Finally, we demonstrate a space-to-time image multiplexer using a re-imaging optical cavity with a tilted mirror to extend the Pockels cell technique to multiple temporal frames. These methods enable nanosecond imaging with standard optical systems and sensors, opening a new temporal dimension for wide-field low-light microscopy. Nanosecond imaging techniques, such as fluorescence lifetime imaging microscopy (FLIM), are limited by low efficiency of current detectors. Here, the authors implement an electro-optic approach using Pockels cells for wide-field image gating and demonstrate high throughput FLIM on standard camera sensors.",2019.0,21,31,45,57,Nature Communications,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6783475, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Nature Communications,JournalArticle,"Medicine, Materials Science",4,0.720632
01b38109ff938416e473525735d8107f000b67fd,"Ultrastretchable Graphene-Based Molecular Barriers for Chemical Protection, Detection, and Actuation.","A wide range of technologies requires barrier films to impede molecular transport between the external environment and a desired internal microclimate. Adding stretchability to barrier films would enable the applications in packaging, textiles, and flexible devices, but classical barrier materials utilize dense, ordered molecular architectures that easily fracture under small tensile strain. Here, we show that textured graphene-based coatings can serve as ultrastretchable molecular barriers expandable to 1500% areal strain through programmed unfolding that mimics the elasticity of polymers. These coatings retain barrier function under large deformation and can be conformally applied to planar or curved surfaces, where they are washfast and mechanically robust to cycling. These graphene-polymer bilayer structures also function as sensors or actuators by transducing chemical stimuli into mechanical deformation and electrical resistance change through asymmetric polymer swelling. These results may enable multifunctional fabrics that integrate chemical protection, sensing, and actuation, with further applications as selective barriers, membranes, stretchable electronics, or soft robotics.",2017.0,22,35,45,50,ACS Nano,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acsnano.7b05961?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acsnano.7b05961, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,ACS nano,JournalArticle,"Medicine, Materials Science",5,0.86558825
9b9c170aa3b1d999d8b219ea51fc7148b4335909,A Fluorescence in Situ Hybridization Method To Quantify mRNA Translation by Visualizing Ribosome–mRNA Interactions in Single Cells,"Single-molecule fluorescence in situ hybridization (smFISH) is a simple and widely used method to measure mRNA transcript abundance and localization in single cells. A comparable single-molecule in situ method to measure mRNA translation would enable a more complete understanding of gene regulation. Here we describe a fluorescence assay to detect ribosome interactions with mRNA (FLARIM). The method adapts smFISH to visualize and characterize translation of single molecules of mRNA in fixed cells. To visualize ribosome–mRNA interactions, we use pairs of oligonucleotide probes that bind separately to ribosomes (via rRNA) and to the mRNA of interest, and that produce strong fluorescence signals via the hybridization chain reaction (HCR) when the probes are in close proximity. FLARIM does not require genetic manipulation, is applicable to practically any endogenous mRNA transcript, and provides both spatial and temporal information. We demonstrate that FLARIM is sensitive to changes in ribosome association with mRNA upon inhibition of global translation with puromycin. We also show that FLARIM detects changes in ribosome association with an mRNA whose translation is upregulated in response to increased concentrations of iron.",2017.0,6,14,29,62,ACS Central Science,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5445550, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,ACS Central Science,JournalArticle,"Biology, Medicine",3,0.7627182
09683c36bfbf45dca3c2d204cb3c5af69076cf3b,Aptamers as Diagnostic Tools in Cancer,"Cancer is the second leading cause of death worldwide. Researchers have been working hard on investigating not only improved therapeutics but also on early detection methods, both critical to increasing treatment efficacy, and developing methods for disease prevention. The use of nucleic acids, or aptamers, has emerged as more specific and accurate cancer diagnostic and therapeutic tools. Aptamers are single-stranded DNA or RNA molecules that recognize specific targets based on unique three-dimensional conformations. Despite the fact aptamer development has been mainly restricted to laboratory settings, the unique attributes of these molecules suggest their high potential for clinical advances in cancer detection. Aptamers can be selected for a wide range of targets, and also linked with an extensive variety of diagnostic agents, via physical or chemical conjugation, to improve previously-established detection methods or to be used as novel biosensors for cancer diagnosis. Consequently, herein we review the principal considerations and recent updates in cancer detection and imaging through aptamer-based molecules.",2018.0,37,55,73,144,Pharmaceuticals,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC6160954, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GOLD,Pharmaceuticals,"Review, JournalArticle","Medicine, Computer Science",6,0.70598537
04e2d7b9bebb37598c4cd1c7f286bd1ed7f578c4,Transitional basal cells at the squamous-columnar junction generate Barrett’s oesophagus,"In several organ systems, the transitional zone between different types of epithelium is a hotspot for pre-neoplastic metaplasia and malignancy, but the cells of origin for these metaplastic epithelia and subsequent malignancies remain unknown. In the case of Barrett’s oesophagus, intestinal metaplasia occurs at the gastro-oesophageal junction, where stratified squamous epithelium transitions into simple columnar cells. On the basis of a number of experimental models, several alternative cell types have been proposed as the source of this metaplasia but in all cases the evidence is inconclusive: no model completely mimics Barrett’s oesophagus in terms of the presence of intestinal goblet cells. Here we describe a transitional columnar epithelium with distinct basal progenitor cells (p63+KRT5+KRT7+) at the squamous–columnar junction of the upper gastrointestinal tract in a mouse model. We use multiple models and lineage tracing strategies to show that this squamous–columnar junction basal cell population serves as a source of progenitors for the transitional epithelium. On ectopic expression of CDX2, these transitional basal progenitors differentiate into intestinal-like epithelium (including goblet cells) and thereby reproduce Barrett’s metaplasia. A similar transitional columnar epithelium is present at the transitional zones of other mouse tissues (including the anorectal junction) as well as in the gastro-oesophageal junction in the human gut. Acid reflux-induced oesophagitis and the multilayered epithelium (believed to be a precursor of Barrett’s oesophagus) are both characterized by the expansion of the transitional basal progenitor cells. Our findings reveal a previously unidentified transitional zone in the epithelium of the upper gastrointestinal tract and provide evidence that the p63+KRT5+KRT7+ basal cells in this zone are the cells of origin for multi-layered epithelium and Barrett’s oesophagus.",2017.0,76,131,187,36,Nature,True,"Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5831195, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,Nature,JournalArticle,"Medicine, Biology",26,0.7429122
ec0d0eab272ee93cc6b307d97e8be5008230e166,Current-induced dissociation in molecular junctions beyond the paradigm of vibrational heating: The role of antibonding electronic states,"The interaction between electronic and nuclear degrees of freedom in single-molecule junctions is an essential mechanism, which may result in the current-induced rupture of chemical bonds. As such, it is fundamental for the stability of molecular junctions and for the applicability of molecular electronic devices. In this publication, we study current-induced bond rupture in molecular junctions using a numerically exact scheme, which is based on the hierarchical quantum master equation (HQME) method in combination with a discrete variable representation for the nuclear degrees of freedom. Employing generic models for molecular junctions with dissociative nuclear potentials, we identify distinct mechanisms leading to dissociation, namely the electronic population of anti-bonding electronic states and the current-induced heating of vibrational modes. Our results reveal that the latter plays a negligible role whenever the electronic population of anti-bonding states is energetically possible. Consequently, the significance of current-induced heating as a source for dissociation in molecular junctions involving an active anti-bonding state is restricted to the non-resonant transport regime, which reframes the predominant paradigm in the field of molecular electronics.",2020.0,11,15,15,138,,True,"Notice: Paper or abstract available at https://arxiv.org/abs/2008.00481, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,arXiv: Mesoscale and Nanoscale Physics,,Physics,4,0.8152432
c56941faa80dd7ec423c52775d4e6c93aaa160b1,3× multiplexed detection of antibiotic resistant plasmids with single molecule sensitivity.,"Bacterial pathogens resistant to antibiotics have become a serious health threat. Those species which have developed resistance against multiple drugs such as the carbapenems, are more lethal as these are last line therapy antibiotics. Current diagnostic tests for these resistance traits are based on singleplex target amplification techniques which can be time consuming and prone to errors. Here, we demonstrate a chip based optofluidic system with single molecule sensitivity for amplification-free, multiplexed detection of plasmids with genes corresponding to antibiotic resistance, within one hour. Rotating disks and microfluidic chips with functionalized polymer monoliths provided the upstream sample preparation steps to selectively extract these plasmids from blood spiked with E. coli DH5α cells. Waveguide-based spatial multiplexing using a multi-mode interference waveguide on an optofluidic chip was used for parallel detection of three different carbapenem resistance genes. These results point the way towards rapid, amplification-free, multiplex analysis of antibiotic-resistant pathogens.",2020.0,13,15,18,46,Lab on a Chip,True,"Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1039/d0lc00640h?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1039/d0lc00640h, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.",GREEN,Lab on a chip,JournalArticle,"Chemistry, Medicine",10,0.8448899
